Team,Team Mascot,Full Name,First Name,Last Name,Position,Overall,Season Year,Offense/Defense,Strength,Speed,Injury
DEN,Broncos ,Darian Stewart,Darian,Stewart,FS,85,2015,Defense,67,85,89
DEN,Broncos ,David Bruton Jr.,David,Bruton Jr.,FS,77,2015,Defense,64,88,90
DEN,Broncos ,Omar Bolden,Omar,Bolden,FS,72,2015,Defense,72,87,74
DEN,Broncos ,C.J. Anderson,C.J.,Anderson,HB,85,2015,Offense,68,84,94
DEN,Broncos ,Montee Ball,Montee,Ball,HB,76,2015,Offense,77,87,91
DEN,Broncos ,Ronnie Hillman,Ronnie,Hillman,HB,74,2015,Offense,55,90,78
DEN,Broncos ,Juwan Thompson,Juwan,Thompson,HB,72,2015,Offense,75,86,94
DEN,Broncos ,Jeremy Stewart,Jeremy,Stewart,HB,70,2015,Offense,73,85,87
DEN,Broncos ,Kapri Bibbs,Kapri,Bibbs,HB,65,2015,Offense,73,83,92
DEN,Broncos ,Connor Barth,Connor,Barth,K,82,2015,Special Teams,40,69,84
DEN,Broncos ,Brandon McManus,Brandon,McManus,K,72,2015,Special Teams,40,78,95
DEN,Broncos ,Derek Wolfe,Derek,Wolfe,LE,82,2015,Defense,89,73,77
DEN,Broncos ,Vance Walker,Vance,Walker,LE,76,2015,Defense,79,58,91
DEN,Broncos ,Shelley Smith,Shelley,Smith,LG,75,2015,Offense,80,68,88
DEN,Broncos ,Andre Davis,Andre,Davis,LG,64,2015,Offense,82,69,93
DEN,Broncos ,Von Miller,Von,Miller,LOLB,97,2015,Defense,85,89,93
DEN,Broncos ,Lerentee McCray,Lerentee,McCray,LOLB,69,2015,Defense,70,80,74
DEN,Broncos ,Ryan Clady,Ryan,Clady,LT,83,2015,Offense,89,62,83
DEN,Broncos ,Ryan Harris,Ryan,Harris,LT,76,2015,Offense,84,64,63
DEN,Broncos ,Ty Sambrailo,Ty,Sambrailo,LT,66,2015,Offense,77,60,90
DEN,Broncos ,Brandon Marshall,Brandon,Marshall,MLB,84,2015,Defense,77,83,89
DEN,Broncos ,Danny Trevathan,Danny,Trevathan,MLB,79,2015,Defense,67,76,94
DEN,Broncos ,Steven Johnson,Steven,Johnson,MLB,67,2015,Defense,66,80,85
DEN,Broncos ,Reggie Walker,Reggie,Walker,MLB,66,2015,Defense,74,75,87
DEN,Broncos ,Lamin Barrow,Lamin,Barrow,MLB,65,2015,Defense,76,84,93
DEN,Broncos ,Todd Davis,Todd,Davis,MLB,62,2015,Defense,78,76,94
DEN,Broncos ,Corey Nelson,Corey,Nelson,MLB,60,2015,Defense,76,85,82
DEN,Broncos ,Britton Colquitt,Britton,Colquitt,P,76,2015,Special Teams,35,66,92
DEN,Broncos ,Peyton Manning,Peyton,Manning,QB,92,2015,Offense,60,68,90
DEN,Broncos ,Brock Osweiler,Brock,Osweiler,QB,73,2015,Offense,68,76,96
DEN,Broncos ,Zac Dysert,Zac,Dysert,QB,67,2015,Offense,64,77,90
DEN,Broncos ,Trevor Siemian,Trevor,Siemian,QB,64,2015,Offense,63,74,78
DEN,Broncos ,Malik Jackson,Malik,Jackson,RE,84,2015,Defense,77,75,90
DEN,Broncos ,Antonio Smith,Antonio,Smith,RE,77,2015,Defense,85,67,96
DEN,Broncos ,Gerald Rivers,Gerald,Rivers,RE,62,2015,Defense,71,82,88
DEN,Broncos ,Louis Vasquez,Louis,Vasquez,RG,86,2015,Offense,95,61,95
DEN,Broncos ,Ben Garland,Ben,Garland,RG,69,2015,Offense,77,66,92
DEN,Broncos ,DeMarcus Ware,DeMarcus,Ware,ROLB,83,2015,Defense,84,81,90
DEN,Broncos ,Shane Ray,Shane,Ray,ROLB,72,2015,Defense,75,83,89
DEN,Broncos ,Chris Clark,Chris,Clark,RT,79,2015,Offense,87,58,88
DEN,Broncos ,Michael Schofield,Michael,Schofield,RT,69,2015,Offense,78,71,94
DEN,Broncos ,T.J. Ward,T.J.,Ward,SS,87,2015,Defense,68,86,90
DEN,Broncos ,Josh Bush,Josh,Bush,SS,71,2015,Defense,58,87,88
DEN,Broncos ,Josh Furman,Josh,Furman,SS,65,2015,Defense,69,90,91
DEN,Broncos ,Virgil Green,Virgil,Green,TE,82,2015,Offense,64,85,88
DEN,Broncos ,Owen Daniels,Owen,Daniels,TE,80,2015,Offense,67,78,75
DEN,Broncos ,Jeff Heuerman,Jeff,Heuerman,TE,71,2015,Offense,78,79,84
DEN,Broncos ,Dominique Jones,Dominique,Jones,TE,71,2015,Offense,69,76,91
DEN,Broncos ,Marcel Jensen,Marcel,Jensen,TE,66,2015,Offense,75,78,87
DEN,Broncos ,Aaron Brewer,Aaron,Brewer,TE,53,2015,Offense,68,71,92
DEN,Broncos ,Demaryius Thomas,Demaryius,Thomas,WR,93,2015,Offense,77,90,89
DEN,Broncos ,Emmanuel Sanders,Emmanuel,Sanders,WR,89,2015,Offense,42,89,86
DEN,Broncos ,Andre Caldwell,Andre,Caldwell,WR,74,2015,Offense,53,89,75
DEN,Broncos ,Cody Latimer,Cody,Latimer,WR,73,2015,Offense,75,90,82
DEN,Broncos ,Kyle Williams,Kyle,Williams,WR,68,2015,Offense,90,62,82
DEN,Broncos ,Bennie Fowler,Bennie,Fowler,WR,66,2015,Offense,70,93,82
DEN,Broncos ,Jordan Norwood,Jordan,Norwood,WR,64,2015,Offense,39,82,87
DEN,Broncos ,Isaiah Burse,Isaiah,Burse,WR,63,2015,Offense,57,86,93
DEN,Broncos ,Nathan Palmer,Nathan,Palmer,WR,63,2015,Offense,55,92,90
DEN,Broncos ,Solomon Patton,Solomon,Patton,WR,56,2015,Offense,51,92,88
CLE,Browns ,Alex Mack,Alex,Mack,C,89,2015,Offense,91,63,98
CLE,Browns ,Cameron Erving,Cameron,Erving,C,73,2015,Offense,84,67,93
CLE,Browns ,Joe Haden,Joe,Haden,CB,90,2015,Defense,61,88,95
CLE,Browns ,Tramon Williams,Tramon,Williams,CB,84,2015,Defense,54,84,93
CLE,Browns ,K'Waun Williams,K'Waun,Williams,CB,80,2015,Defense,38,87,91
CLE,Browns ,Justin Gilbert,Justin,Gilbert,CB,77,2015,Defense,63,93,95
CLE,Browns ,Ifo Ekpre-Olomu,Ifo,Ekpre-Olomu,CB,70,2015,Defense,66,88,67
CLE,Browns ,Pierre Desir,Pierre,Desir,CB,68,2015,Defense,49,88,93
CLE,Browns ,Kendall James,Kendall,James,CB,67,2015,Defense,40,90,90
CLE,Browns ,Robert Nelson,Robert,Nelson,CB,64,2015,Defense,53,90,90
CLE,Browns ,Charles Gaines,Charles,Gaines,CB,62,2015,Defense,49,91,87
CLE,Browns ,Phil Taylor,Phil,Taylor,DT,80,2015,Defense,92,67,84
CLE,Browns ,Danny Shelton,Danny,Shelton,DT,75,2015,Defense,93,51,90
CLE,Browns ,Ishmaa'ily Kitchen,Ishmaa'ily,Kitchen,DT,71,2015,Defense,91,59,83
CLE,Browns ,Malcolm Johnson,Malcolm,Johnson,FB,63,2015,Offense,71,83,91
CLE,Browns ,Tashaun Gipson,Tashaun,Gipson,FS,89,2015,Defense,71,83,94
CLE,Browns ,Jordan Poyer,Jordan,Poyer,FS,69,2015,Defense,64,86,92
CLE,Browns ,Isaiah Crowell,Isaiah,Crowell,HB,74,2015,Offense,75,86,93
CLE,Browns ,Duke Johnson,Duke,Johnson,HB,73,2015,Offense,70,90,76
CLE,Browns ,Terrance West,Terrance,West,HB,73,2015,Offense,69,87,91
CLE,Browns ,Shaun Draughn,Shaun,Draughn,HB,71,2015,Offense,72,82,87
CLE,Browns ,Glenn Winston,Glenn,Winston,HB,64,2015,Offense,73,81,85
CLE,Browns ,Carey Spear,Carey,Spear,K,57,2015,Special Teams,62,74,92
CLE,Browns ,Randy Starks,Randy,Starks,LE,79,2015,Defense,92,62,90
CLE,Browns ,Billy Winn,Billy,Winn,LE,77,2015,Defense,78,75,87
CLE,Browns ,Xavier Cooper,Xavier,Cooper,LE,65,2015,Defense,81,77,92
CLE,Browns ,Joel Bitonio,Joel,Bitonio,LG,91,2015,Offense,83,73,92
CLE,Browns ,Vinston Painter,Vinston,Painter,LG,70,2015,Offense,85,73,83
CLE,Browns ,Barkevious Mingo,Barkevious,Mingo,LOLB,82,2015,Defense,69,85,90
CLE,Browns ,Armonty Bryant,Armonty,Bryant,LOLB,64,2015,Defense,67,76,95
CLE,Browns ,Joe Thomas,Joe,Thomas,LT,95,2015,Offense,94,70,98
CLE,Browns ,Ryan Seymour,Ryan,Seymour,LT,62,2015,Offense,83,68,92
CLE,Browns ,Karlos Dansby,Karlos,Dansby,MLB,90,2015,Defense,84,79,89
CLE,Browns ,Craig Robertson,Craig,Robertson,MLB,79,2015,Defense,68,78,87
CLE,Browns ,Chris Kirksey,Chris,Kirksey,MLB,72,2015,Defense,64,86,92
CLE,Browns ,Tank Carder,Tank,Carder,MLB,67,2015,Defense,66,84,84
CLE,Browns ,Darius Eubanks,Darius,Eubanks,MLB,62,2015,Defense,73,88,88
CLE,Browns ,Hayes Pullard,Hayes,Pullard,MLB,62,2015,Defense,69,84,94
CLE,Browns ,Andy Lee,Andy,Lee,P,89,2015,Special Teams,40,64,85
CLE,Browns ,Josh McCown,Josh,McCown,QB,72,2015,Offense,57,77,75
CLE,Browns ,Johnny Manziel,Johnny,Manziel,QB,71,2015,Offense,54,82,87
CLE,Browns ,Thad Lewis,Thad,Lewis,QB,69,2015,Offense,64,74,92
CLE,Browns ,Connor Shaw,Connor,Shaw,QB,64,2015,Offense,51,83,83
CLE,Browns ,Desmond Bryant,Desmond,Bryant,RE,79,2015,Defense,85,71,85
CLE,Browns ,John Hughes,John,Hughes,RE,78,2015,Defense,85,60,91
CLE,Browns ,John Greco,John,Greco,RG,86,2015,Offense,83,62,94
CLE,Browns ,Karim Barton,Karim,Barton,RG,60,2015,Offense,84,50,92
CLE,Browns ,Paul Kruger,Paul,Kruger,ROLB,88,2015,Defense,84,74,94
CLE,Browns ,Scott Solomon,Scott,Solomon,ROLB,69,2015,Defense,85,74,83
CLE,Browns ,Nate Orchard,Nate,Orchard,ROLB,68,2015,Defense,76,79,92
CLE,Browns ,Mitchell Schwartz,Mitchell,Schwartz,RT,77,2015,Offense,85,58,84
CLE,Browns ,Michael Bowie,Michael,Bowie,RT,73,2015,Offense,82,60,89
CLE,Browns ,Andrew McDonald,Andrew,McDonald,RT,70,2015,Offense,81,62,96
CLE,Browns ,Donte Whitner,Donte,Whitner,SS,90,2015,Defense,69,86,93
CLE,Browns ,Johnson Bademosi,Johnson,Bademosi,SS,71,2015,Defense,63,91,93
CLE,Browns ,Ibraheim Campbell,Ibraheim,Campbell,SS,67,2015,Defense,75,88,82
CLE,Browns ,Micah Pellerin,Micah,Pellerin,SS,60,2015,Defense,53,86,95
CLE,Browns ,Gary Barnidge,Gary,Barnidge,TE,76,2015,Offense,73,81,76
CLE,Browns ,Jim Dray,Jim,Dray,TE,74,2015,Offense,72,75,87
CLE,Browns ,Rob Housler,Rob,Housler,TE,71,2015,Offense,62,85,89
CLE,Browns ,Emmanuel Bibbs,Emmanuel,Bibbs,TE,66,2015,Offense,74,76,79
CLE,Browns ,Randall Telfer,Randall,Telfer,TE,66,2015,Offense,72,78,75
CLE,Browns ,Charley Hughlett,Charley,Hughlett,TE,51,2015,Offense,75,71,90
CLE,Browns ,Josh Gordon,Josh,Gordon,WR,87,2015,Offense,69,90,90
CLE,Browns ,Dwayne Bowe,Dwayne,Bowe,WR,83,2015,Offense,77,83,92
CLE,Browns ,Andrew Hawkins,Andrew,Hawkins,WR,80,2015,Offense,41,90,88
CLE,Browns ,Brian Hartline,Brian,Hartline,WR,78,2015,Offense,59,84,93
CLE,Browns ,Taylor Gabriel,Taylor,Gabriel,WR,75,2015,Offense,60,92,87
CLE,Browns ,Travis Benjamin,Travis,Benjamin,WR,72,2015,Offense,37,93,82
CLE,Browns ,Vince Mayle,Vince,Mayle,WR,70,2015,Offense,74,83,91
CLE,Browns ,Marlon Moore,Marlon,Moore,WR,68,2015,Offense,60,86,92
CLE,Browns ,Kevin Cone,Kevin,Cone,WR,64,2015,Offense,60,89,89
CLE,Browns ,Rodney Smith,Rodney,Smith,WR,62,2015,Offense,58,87,89
CLE,Browns ,Josh Lenz,Josh,Lenz,WR,60,2015,Offense,61,91,87
TB,Buccaneers ,Evan Smith,Evan,Smith,C,79,2015,Offense,86,63,88
TB,Buccaneers ,Garrett Gilkey,Garrett,Gilkey,C,64,2015,Offense,87,60,76
TB,Buccaneers ,Josh Allen,Josh,Allen,C,62,2015,Offense,89,66,90
TB,Buccaneers ,Alterraun Verner,Alterraun,Verner,CB,87,2015,Defense,50,85,91
TB,Buccaneers ,Sterling Moore,Sterling,Moore,CB,78,2015,Defense,59,85,92
TB,Buccaneers ,Johnthan Banks,Johnthan,Banks,CB,77,2015,Defense,46,85,97
TB,Buccaneers ,Mike Jenkins,Mike,Jenkins,CB,75,2015,Defense,59,88,92
TB,Buccaneers ,Leonard Johnson,Leonard,Johnson,CB,73,2015,Defense,54,83,95
TB,Buccaneers ,Isaiah Frey,Isaiah,Frey,CB,70,2015,Defense,50,89,92
TB,Buccaneers ,Brandon Dixon,Brandon,Dixon,CB,67,2015,Defense,61,91,90
TB,Buccaneers ,C.J. Wilson,C.J.,Wilson,CB,67,2015,Defense,59,93,90
TB,Buccaneers ,Gerald McCoy,Gerald,McCoy,DT,95,2015,Defense,92,68,78
TB,Buccaneers ,Henry Melton,Henry,Melton,DT,83,2015,Defense,83,80,74
TB,Buccaneers ,Clinton McDonald,Clinton,McDonald,DT,79,2015,Defense,83,74,86
TB,Buccaneers ,Akeem Spence,Akeem,Spence,DT,73,2015,Defense,90,66,95
TB,Buccaneers ,Matthew Masifilo,Matthew,Masifilo,DT,68,2015,Defense,93,69,92
TB,Buccaneers ,Jorvorskie Lane,Jorvorskie,Lane,FB,75,2015,Offense,83,68,90
TB,Buccaneers ,Joey Iosefa,Joey,Iosefa,FB,65,2015,Offense,83,79,78
TB,Buccaneers ,Cameron Brate,Cameron,Brate,FB,63,2015,Offense,72,79,91
TB,Buccaneers ,Chris Conte,Chris,Conte,FS,75,2015,Defense,65,86,93
TB,Buccaneers ,Keith Tandy,Keith,Tandy,FS,73,2015,Defense,52,87,93
TB,Buccaneers ,Chris Hackett,Chris,Hackett,FS,64,2015,Defense,63,83,93
TB,Buccaneers ,Doug Martin,Doug,Martin,HB,78,2015,Offense,75,88,88
TB,Buccaneers ,Bobby Rainey,Bobby,Rainey,HB,75,2015,Offense,69,87,93
TB,Buccaneers ,Mike James,Mike,James,HB,72,2015,Offense,76,87,85
TB,Buccaneers ,Charles Sims,Charles,Sims,HB,72,2015,Offense,67,89,84
TB,Buccaneers ,Dominique Brown,Dominique,Brown,HB,66,2015,Offense,69,85,76
TB,Buccaneers ,Patrick Murray,Patrick,Murray,K,71,2015,Special Teams,32,62,90
TB,Buccaneers ,Jacquies Smith,Jacquies,Smith,LE,75,2015,Defense,69,84,84
TB,Buccaneers ,William Gholston,William,Gholston,LE,73,2015,Defense,77,72,87
TB,Buccaneers ,T.J. Fatinikun,T.J.,Fatinikun,LE,71,2015,Defense,74,83,82
TB,Buccaneers ,Logan Mankins,Logan,Mankins,LG,86,2015,Offense,92,64,87
TB,Buccaneers ,Kadeem Edwards,Kadeem,Edwards,LG,66,2015,Offense,86,63,93
TB,Buccaneers ,Bruce Carter,Bruce,Carter,LOLB,78,2015,Defense,73,84,77
TB,Buccaneers ,Jason Williams,Jason,Williams,LOLB,67,2015,Defense,64,85,85
TB,Buccaneers ,Demar Dotson,Demar,Dotson,LT,80,2015,Offense,87,49,92
TB,Buccaneers ,Donovan Smith,Donovan,Smith,LT,67,2015,Offense,87,72,87
TB,Buccaneers ,Danny Lansanah,Danny,Lansanah,MLB,79,2015,Defense,74,77,90
TB,Buccaneers ,Orie Lemon,Orie,Lemon,MLB,68,2015,Defense,74,74,90
TB,Buccaneers ,Khaseem Greene,Khaseem,Greene,MLB,66,2015,Defense,63,81,85
TB,Buccaneers ,Spencer Lanning,Spencer,Lanning,P,69,2015,Special Teams,45,66,90
TB,Buccaneers ,Michael Koenen,Michael,Koenen,P,68,2015,Special Teams,35,57,85
TB,Buccaneers ,Jameis Winston,Jameis,Winston,QB,81,2015,Offense,75,73,97
TB,Buccaneers ,Mike Glennon,Mike,Glennon,QB,73,2015,Offense,58,69,96
TB,Buccaneers ,Seth Lobato,Seth,Lobato,QB,59,2015,Offense,63,73,92
TB,Buccaneers ,George Johnson,George,Johnson,RE,75,2015,Defense,67,76,82
TB,Buccaneers ,Larry English,Larry,English,RE,72,2015,Defense,72,77,79
TB,Buccaneers ,Lawrence Sidbury Jr.,Lawrence,Sidbury Jr.,RE,72,2015,Defense,69,84,90
TB,Buccaneers ,Patrick Omameh,Patrick,Omameh,RG,73,2015,Offense,82,63,92
TB,Buccaneers ,Ali Marpet,Ali,Marpet,RG,70,2015,Offense,86,73,90
TB,Buccaneers ,Lavonte David,Lavonte,David,ROLB,91,2015,Defense,66,85,97
TB,Buccaneers ,Larry Dean,Larry,Dean,ROLB,65,2015,Defense,64,86,93
TB,Buccaneers ,Kwon Alexander,Kwon,Alexander,ROLB,63,2015,Defense,76,87,84
TB,Buccaneers ,Kevin Pamphile,Kevin,Pamphile,RT,75,2015,Offense,82,73,93
TB,Buccaneers ,Reid Fragel,Reid,Fragel,RT,71,2015,Offense,90,66,90
TB,Buccaneers ,Major Wright,Major,Wright,SS,78,2015,Defense,63,88,95
TB,Buccaneers ,Bradley McDougald,Bradley,McDougald,SS,74,2015,Defense,64,80,89
TB,Buccaneers ,D.J. Swearinger,D.J.,Swearinger,SS,74,2015,Defense,63,82,91
TB,Buccaneers ,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,TE,76,2015,Offense,74,86,83
TB,Buccaneers ,Brandon Myers,Brandon,Myers,TE,74,2015,Offense,63,76,87
TB,Buccaneers ,Luke Stocker,Luke,Stocker,TE,74,2015,Offense,75,80,83
TB,Buccaneers ,Tim Wright,Tim,Wright,TE,74,2015,Offense,65,82,89
TB,Buccaneers ,Evan Rodriguez,Evan,Rodriguez,TE,73,2015,Offense,62,82,89
TB,Buccaneers ,Andrew DePaola,Andrew,DePaola,TE,61,2015,Offense,76,78,92
TB,Buccaneers ,Mike Evans,Mike,Evans,WR,87,2015,Offense,73,87,96
TB,Buccaneers ,Vincent Jackson,Vincent,Jackson,WR,86,2015,Offense,80,84,88
TB,Buccaneers ,Louis Murphy Jr.,Louis,Murphy Jr.,WR,74,2015,Offense,57,91,78
TB,Buccaneers ,Robert Herron,Robert,Herron,WR,67,2015,Offense,61,93,85
TB,Buccaneers ,Russell Shepard,Russell,Shepard,WR,67,2015,Offense,44,89,93
TB,Buccaneers ,Kenny Bell,Kenny,Bell,WR,66,2015,Offense,59,93,86
TB,Buccaneers ,Rannell Hall,Rannell,Hall,WR,64,2015,Offense,68,87,85
TB,Buccaneers ,Tavarres King,Tavarres,King,WR,64,2015,Offense,43,89,87
TB,Buccaneers ,Kaelin Clay,Kaelin,Clay,WR,60,2015,Offense,59,91,81
ARI,Cardinals ,A.Q. Shipley,A.Q.,Shipley,C,77,2015,Offense,87,62,87
ARI,Cardinals ,Ted Larsen,Ted,Larsen,C,76,2015,Offense,79,63,92
ARI,Cardinals ,Patrick Peterson,Patrick,Peterson,CB,89,2015,Defense,67,93,97
ARI,Cardinals ,Jerraud Powers,Jerraud,Powers,CB,80,2015,Defense,57,87,90
ARI,Cardinals ,Alfonzo Dennard,Alfonzo,Dennard,CB,78,2015,Defense,56,88,85
ARI,Cardinals ,Justin Bethel,Justin,Bethel,CB,72,2015,Defense,64,86,93
ARI,Cardinals ,Jimmy Legree,Jimmy,Legree,CB,66,2015,Defense,50,83,91
ARI,Cardinals ,Darren Woodard,Darren,Woodard,CB,65,2015,Defense,48,87,90
ARI,Cardinals ,Damond Smith,Damond,Smith,CB,64,2015,Defense,64,85,88
ARI,Cardinals ,Corey Peters,Corey,Peters,DT,80,2015,Defense,78,70,88
ARI,Cardinals ,Alameda Ta'amu,Alameda,Ta'amu,DT,73,2015,Defense,92,60,86
ARI,Cardinals ,Paul Lasike,Paul,Lasike,FB,65,2015,Offense,67,78,90
ARI,Cardinals ,Tyrann Mathieu,Tyrann,Mathieu,FS,83,2015,Defense,39,88,84
ARI,Cardinals ,Chris Clemons,Chris,Clemons,FS,78,2015,Defense,66,91,94
ARI,Cardinals ,Rashad Johnson,Rashad,Johnson,FS,77,2015,Defense,61,85,95
ARI,Cardinals ,Andre Ellington,Andre,Ellington,HB,77,2015,Offense,54,90,76
ARI,Cardinals ,Stepfan Taylor,Stepfan,Taylor,HB,72,2015,Offense,67,79,97
ARI,Cardinals ,Kerwynn Williams,Kerwynn,Williams,HB,72,2015,Offense,60,88,91
ARI,Cardinals ,Marion Grice,Marion,Grice,HB,70,2015,Offense,73,83,77
ARI,Cardinals ,David Johnson,David,Johnson,HB,70,2015,Offense,77,89,90
ARI,Cardinals ,Robert Hughes,Robert,Hughes,HB,64,2015,Offense,72,77,93
ARI,Cardinals ,Chandler Catanzaro,Chandler,Catanzaro,K,83,2015,Special Teams,54,74,93
ARI,Cardinals ,Calais Campbell,Calais,Campbell,LE,95,2015,Defense,87,71,96
ARI,Cardinals ,Kareem Martin,Kareem,Martin,LE,74,2015,Defense,79,81,91
ARI,Cardinals ,Josh Mauro,Josh,Mauro,LE,60,2015,Defense,85,65,95
ARI,Cardinals ,Rodney Gunter,Rodney,Gunter,LE,59,2015,Defense,75,72,88
ARI,Cardinals ,Mike Iupati,Mike,Iupati,LG,88,2015,Offense,97,61,90
ARI,Cardinals ,Anthony Steen,Anthony,Steen,LG,65,2015,Offense,80,61,86
ARI,Cardinals ,Jon Halapio,Jon,Halapio,LG,63,2015,Offense,85,60,78
ARI,Cardinals ,Lorenzo Alexander,Lorenzo,Alexander,LOLB,76,2015,Defense,84,65,90
ARI,Cardinals ,Alex Okafor,Alex,Okafor,LOLB,73,2015,Defense,76,74,95
ARI,Cardinals ,Shaquille Riddick,Shaquille,Riddick,LOLB,61,2015,Defense,72,84,88
ARI,Cardinals ,Jared Veldheer,Jared,Veldheer,LT,90,2015,Offense,97,67,95
ARI,Cardinals ,Daryl Washington,Daryl,Washington,MLB,84,2015,Defense,73,86,91
ARI,Cardinals ,Kevin Minter,Kevin,Minter,MLB,78,2015,Defense,74,77,85
ARI,Cardinals ,Sean Weatherspoon,Sean,Weatherspoon,MLB,76,2015,Defense,76,85,85
ARI,Cardinals ,Darryl Sharpton,Darryl,Sharpton,MLB,74,2015,Defense,73,78,86
ARI,Cardinals ,Kenny Demens,Kenny,Demens,MLB,68,2015,Defense,83,77,92
ARI,Cardinals ,Glenn Carson,Glenn,Carson,MLB,63,2015,Defense,79,80,94
ARI,Cardinals ,Dave Zastudil,Dave,Zastudil,P,78,2015,Special Teams,50,59,82
ARI,Cardinals ,Drew Butler,Drew,Butler,P,73,2015,Special Teams,49,69,95
ARI,Cardinals ,Carson Palmer,Carson,Palmer,QB,83,2015,Offense,66,73,74
ARI,Cardinals ,Drew Stanton,Drew,Stanton,QB,73,2015,Offense,64,75,86
ARI,Cardinals ,Logan Thomas,Logan,Thomas,QB,68,2015,Offense,74,85,88
ARI,Cardinals ,Chandler Harnish,Chandler,Harnish,QB,63,2015,Offense,62,78,86
ARI,Cardinals ,Frostee Rucker,Frostee,Rucker,RE,82,2015,Defense,81,73,88
ARI,Cardinals ,Cory Redding,Cory,Redding,RE,80,2015,Defense,87,68,92
ARI,Cardinals ,Ed Stinson,Ed,Stinson,RE,66,2015,Defense,88,72,79
ARI,Cardinals ,Jonathan Cooper,Jonathan,Cooper,RG,77,2015,Offense,88,69,79
ARI,Cardinals ,Earl Watford,Earl,Watford,RG,74,2015,Offense,85,69,95
ARI,Cardinals ,Antoine McClain,Antoine,McClain,RG,65,2015,Offense,81,51,85
ARI,Cardinals ,Matt Shaughnessy,Matt,Shaughnessy,ROLB,79,2015,Defense,84,73,86
ARI,Cardinals ,LaMarr Woodley,LaMarr,Woodley,ROLB,77,2015,Defense,78,76,87
ARI,Cardinals ,Markus Golden,Markus,Golden,ROLB,64,2015,Defense,69,80,90
ARI,Cardinals ,Bobby Massie,Bobby,Massie,RT,79,2015,Offense,83,64,90
ARI,Cardinals ,D.J. Humphries,D.J.,Humphries,RT,74,2015,Offense,88,68,82
ARI,Cardinals ,Bradley Sowell,Bradley,Sowell,RT,74,2015,Offense,79,63,91
ARI,Cardinals ,Cameron Bradfield,Cameron,Bradfield,RT,72,2015,Offense,84,75,87
ARI,Cardinals ,Deone Bucannon,Deone,Bucannon,SS,77,2015,Defense,71,89,94
ARI,Cardinals ,Tony Jefferson,Tony,Jefferson,SS,77,2015,Defense,64,79,82
ARI,Cardinals ,D.J. Campbell,D.J.,Campbell,SS,69,2015,Defense,67,87,94
ARI,Cardinals ,Darren Fells,Darren,Fells,TE,73,2015,Offense,78,73,90
ARI,Cardinals ,Troy Niklas,Troy,Niklas,TE,72,2015,Offense,82,76,95
ARI,Cardinals ,Ted Bolser,Ted,Bolser,TE,71,2015,Offense,71,81,90
ARI,Cardinals ,Mike Leach,Mike,Leach,TE,70,2015,Offense,69,71,96
ARI,Cardinals ,Gerald Christian,Gerald,Christian,TE,65,2015,Offense,80,80,87
ARI,Cardinals ,Ifeanyi Momah,Ifeanyi,Momah,TE,65,2015,Offense,75,83,83
ARI,Cardinals ,Larry Fitzgerald,Larry,Fitzgerald,WR,87,2015,Offense,75,82,94
ARI,Cardinals ,Michael Floyd,Michael,Floyd,WR,86,2015,Offense,74,88,89
ARI,Cardinals ,John Brown,John,Brown,WR,79,2015,Offense,41,94,87
ARI,Cardinals ,Jaron Brown,Jaron,Brown,WR,74,2015,Offense,67,91,90
ARI,Cardinals ,Brittan Golden,Brittan,Golden,WR,64,2015,Offense,54,88,92
ARI,Cardinals ,Ryan Spadola,Ryan,Spadola,WR,63,2015,Offense,55,88,92
ARI,Cardinals ,J.J. Nelson,J.J.,Nelson,WR,60,2015,Offense,39,96,78
SD,Chargers ,Chris Watt,Chris,Watt,C,73,2015,Offense,90,55,87
SD,Chargers ,Trevor Robinson,Trevor,Robinson,C,72,2015,Offense,89,63,90
SD,Chargers ,Brandon Flowers,Brandon,Flowers,CB,89,2015,Defense,60,86,90
SD,Chargers ,Jason Verrett,Jason,Verrett,CB,82,2015,Defense,58,93,86
SD,Chargers ,Patrick Robinson,Patrick,Robinson,CB,79,2015,Defense,55,87,90
SD,Chargers ,Steve Williams,Steve,Williams,CB,75,2015,Defense,46,93,86
SD,Chargers ,Richard Crawford,Richard,Crawford,CB,68,2015,Defense,49,86,90
SD,Chargers ,Craig Mager,Craig,Mager,CB,67,2015,Defense,69,91,92
SD,Chargers ,Chris Davis,Chris,Davis,CB,66,2015,Defense,61,86,93
SD,Chargers ,Greg Ducre,Greg,Ducre,CB,66,2015,Defense,63,94,88
SD,Chargers ,Sean Lissemore,Sean,Lissemore,DT,76,2015,Defense,84,72,90
SD,Chargers ,Mitch Unrein,Mitch,Unrein,DT,75,2015,Defense,84,73,88
SD,Chargers ,Ryan Carrethers,Ryan,Carrethers,DT,72,2015,Defense,94,56,94
SD,Chargers ,David Johnson,David,Johnson,FB,78,2015,Offense,77,89,90
SD,Chargers ,Eric Weddle,Eric,Weddle,FS,96,2015,Defense,66,84,95
SD,Chargers ,Darrell Stuckey,Darrell,Stuckey,FS,75,2015,Defense,51,87,75
SD,Chargers ,Melvin Gordon,Melvin,Gordon,HB,78,2015,Offense,71,91,92
SD,Chargers ,Danny Woodhead,Danny,Woodhead,HB,78,2015,Offense,51,88,79
SD,Chargers ,Branden Oliver,Branden,Oliver,HB,77,2015,Offense,70,87,90
